msndate,country_flying_mission,tgt_country,tgt_location,tgt_type,tgt_industry,aircraft_name,latitude,longitude
3/24/1943,usa,burma,maymyo,engine sheds,,b25,22.03333333,96.46666667
1/9/1945,usa,kurile islands,suribachi,airfield,,b24,50.2,155.7333333
6/28/1944,usa,palau islands,yap,unidentified target,,b24,9.516666667,138.1333333
1/12/1945,usa,volcano and bonin islands,iwo jima,dispersal area,,b24,24.78333333,141.3166667
6/13/1943,usa,solomon islands,kahili,airdrome,,b24,-6.8,155.7833333
11/4/1944,usa,kurile islands,kubaru saki,airfield,,b24,50.0,155.3833333
8/21/1944,usa,celebes islands,wasile bay,pier,,b24,1.2,128.4666667
7/31/1943,usa,solomon islands,kolombangara is,unidentified target,,b25,-8.0,157.0833333
9/28/1943,usa,burma,myotha,warehouses,,b25,21.68333333,95.71666667
12/11/1944,usa,burma,hsenwi,unidentified target,,b25,23.3,97.96666667
2/29/1944,usa,china,yochow,ammunition dump,,b24,29.38333333,113.15
10/3/1944,usa,borneo,balik papan,pandansari refinery,,b24,-1.25,116.8333333
4/15/1943,usa,burma,mandalay,marshalling yards,,b25,21.98333333,96.08333333
11/2/1944,usa,celebes islands,makassar,unidentified target,,b24,-5.133333,119.416884
7/9/1944,usa,palau islands,yap island,supply area,,b24,9.533333333,138.1333333
8/12/1943,usa,solomon islands,kahili,airdrome,,b24,-6.8,155.7833333
12/19/1943,usa,burma,kanbalu,engine sheds,,b25,23.2,95.51666667
12/19/1943,usa,burma,kanbalu,engine sheds,,b25,23.2,95.51666667
8/10/1944,usa,palau islands,yap,town,,b24,9.516666667,138.1333333
10/29/1943,usa,burma,myingyan,supply dump,,b25,21.45,95.38333333
4/17/1944,usa,bismark archipelago,keravat,airdrome,,p39,-4.316666667,152.05
5/7/1944,usa,unknown,tsiroge,unidentified target,,p39,-5.5,154.7333333
5/15/1944,usa,solomon islands,torau bay,supply area,,p39,-6.583333333,155.95
5/29/1944,usa,bismark archipelago,nordup,supply area,,p39,-4.2,152.2166667
10/26/1942,usa,egypt,"""w of kidney ridge, el alamein 852299""",,,b25,30.88,28.69
6/10/1944,usa,bismark archipelago,rapopo,gun positions,,p39,-4.333333333,152.35
6/12/1944,usa,bismark archipelago,balum,buildings,,p39,-4.316666667,152.2333333
1/4/1945,usa,philippine islands,daliao,unidentified target,,b24,7.0,125.5
6/29/1943,usa,burma,kyaukse,railroad yards,,b25,21.6,96.13333333
8/9/1943,usa,solomon islands,vila,airdrome,,b24,-8.133333333,157.15
12/26/1944,usa,celebes islands,lolobata,airdrome,,b24,1.25,128.1166667
9/23/1943,usa,solomon islands,kahili,unidentified target,,b24,-6.8,155.7833333
4/9/1945,usa,burma,popalon,jap headquarters,,b25,20.95,95.21666667
9/5/1943,usa,burma,namtu,mines,,b25,23.083333,97.4
9/11/1943,usa,burma,sagaing,railroad yards,,b25,21.88333333,95.98333333
4/12/1945,usa,philippine islands,verde island,unidentified target,,p47,13.58333333,121.0833333
4/13/1945,usa,philippine islands,baguio,town,,p47,16.41666667,120.5833333
11/11/1944,usa,palau islands,koror island,busihess district,,b24,7.333333333,134.5
4/20/1945,usa,philippine islands,santiago,town,,p47,16.399722,119.938611
4/20/1945,usa,philippine islands,santiago,town,,p47,16.399722,119.938611
4/30/1945,usa,philippine islands,siniloan,troops,,p38,14.41666667,121.4166667
5/7/1945,usa,philippine islands,siniloan,unidentified target,,p38,14.41666667,121.4166667
5/7/1945,usa,philippine islands,siniloan,unidentified target,,p38,14.41666667,121.4166667
8/26/1943,,france,caen,airdrome,air fields and airdromes,b26,49.18,-0.37
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,capua,airdromes,air fields and airdromes,b17,41.1,14.2
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,benevento,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.13,14.75
8/26/1943,usa,italy,benevento,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.13,14.75
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b26,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,locri,city area,cities towns and urban areas,b25,38.23,16.27
8/26/1943,usa,italy,locri,city area,cities towns and urban areas,b25,38.23,16.27
8/26/1943,usa,italy,locri,city area,cities towns and urban areas,b25,38.23,16.27
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,grazzanise,airdrome,air fields and airdromes,b25,41.1,14.12
8/26/1943,usa,italy,locri,railroad junction,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,38.23,16.27
8/26/1943,usa,italy,locri,railroad junction,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,38.23,16.27
8/26/1943,usa,italy,reggio di calabria,gun emplacements,gun emplacements,a20,38.1,15.65
8/26/1943,usa,italy,reggio di calabria,gun emplacements,gun emplacements,a20,38.1,15.65
8/26/1943,usa,italy,reggio di calabria,gun emplacements,gun emplacements,a20,38.1,15.65
8/26/1943,,italy,villa san giovanni,,gun emplacements,a20,38.2,15.65
8/26/1943,,italy,villa san giovanni,,gun emplacements,a20,38.2,15.65
8/26/1943,,italy,villa san giovanni,,gun emplacements,a20,38.2,15.65
5/13/1945,usa,philippine islands,cervantes,troop concentration,,p38,17.0,120.75
6/20/1945,usa,philippine islands,balete pass,wooded area,,p38,16.08333333,120.9166667
1/24/1943,usa,tunisia,lg west of medenine and pp,,,b25,33.35,10.51
7/10/1945,usa,philippine islands,iguig,troops,,p38,17.75,121.75
8/27/1943,usa,italy,sibari,,,a36,39.78,16.47
4/28/1943,usa,burma,monywa,railroad sheds etc,,b25,22.11666667,95.13333333
8/27/1943,usa,italy,paola,,,a36,39.35,16.05
8/27/1943,usa,italy,sibari,,,a36,39.78,16.47
8/27/1943,usa,italy,caserta,,,a36,41.07,14.33
8/27/1943,usa,new guinea,salamaua,area,,b25,-7.016666667,147.1166667
9/5/1944,usa,celebes islands,langoan,airdrome,,b24,1.15,124.8166667
9/5/1944,usa,celebes islands,langoan,airdrome,,b24,1.15,124.8166667
9/9/1944,usa,celebes islands,mapanget,aa positions,,b24,1.533333333,124.9333333
8/27/1943,usa,italy,cetraro,,,a36,39.5,15.93
8/27/1943,great britain,greece,crotone,,,liberator,39.08,17.13
9/12/1944,usa,java,lautem,unidentified target,,b24,-8.4,126.9
8/27/1943,great britain,germany,nurnberg,city area,cities towns and urban areas,lancaster,49.45,11.08
8/27/1943,great britain,germany,nurnberg,city area,cities towns and urban areas,lancaster,49.45,11.08
8/27/1943,great britain,germany,nurnberg,city area,cities towns and urban areas,lancaster,49.45,11.08
8/27/1943,great britain,germany,nurnberg,city area,cities towns and urban areas,lancaster,49.45,11.08
8/27/1943,great britain,germany,duisburg,city area,cities towns and urban areas,light,51.43,6.75
8/27/1943,great britain,germany,heilbronn,city area,cities towns and urban areas,lancaster,49.14,9.22
8/27/1943,great britain,germany,heilbronn,city area,cities towns and urban areas,lancaster,49.14,9.22
8/27/1943,,france,watten,,gun emplacements,b17,50.83,2.22
8/27/1943,,france,watten,,gun emplacements,b17,50.83,2.22
8/27/1943,,france,watten,,gun emplacements,b17,50.83,2.22
8/27/1943,,france,watten,,tactical targets: (unidentified or not listed below),b17,50.83,2.22
8/27/1943,,france,watten,,tactical targets: (unidentified or not listed below),b17,50.83,2.22
8/27/1943,,france,watten,,tactical targets: (unidentified or not listed below),b17,50.83,2.22
8/27/1943,,france,watten,,tactical targets: (unidentified or not listed below),b17,50.83,2.22
8/27/1943,,france,watten,,tactical targets: (unidentified or not listed below),b17,50.83,2.22
8/27/1943,,france,watten,,tactical targets: (unidentified or not listed below),b17,50.83,2.22
8/27/1943,,france,watten,,tactical targets: (unidentified or not listed below),b17,50.83,2.22
7/31/1944,usa,celebes islands,akeselaka,unidentified,,b24,1.016666667,127.9666667
7/31/1944,usa,celebes islands,akeselaka,unidentified,,b24,1.016666667,127.9666667
7/18/1944,usa,palau islands,yap island,dispersal area,,b24,9.533333333,138.1333333
7/31/1944,usa,new guinea,saoeri,village,,p39,-1.083333333,136.3333333
10/10/1944,usa,volcano and bonin islands,iwo jima,unidentified target,,b24,24.78333333,141.3166667
5/8/1943,usa,china,canton,airdrome,,b25,23.18333333,113.2333333
5/17/1943,usa,burma,monywa,railroad yards,,b25,22.11666667,95.13333333
9/2/1943,usa,solomon islands,kahili,airdrome,,b24,-6.8,155.7833333
9/26/1943,usa,solomon islands,kahili,supply area,,b24,-6.8,155.7833333
3/25/1944,usa,china,mangshih,warehouse,,b24,24.45,98.58333333
11/16/1944,usa,celebes islands,namlea,airdrome,,b25,-3.266666667,127.1
4/25/1945,usa,philippine islands,north luzon,supply and ammo dump,,p51,19.0,121.0
12/8/1944,usa,philippine islands,lahug,airdrome,,b24,10.41666667,124.0333333
1/5/1943,usa,new guinea,sanananda roads,unidentified target,,b26,-8.666666667,148.4166667
7/4/1944,usa,new guinea,ramoarida river,unidentified target,,b25,-5.75,135.5833333
12/13/1943,usa,marshall islands,taroa island,unidentified target,,b24,8.7,171.2166667
8/1/1944,usa,celebes islands,ceram island,unidentified target,,b25,-3.25,129.5
8/1/1944,usa,new guinea,kinara,village,,b25,-2.25,132.75
8/1/1944,usa,new guinea,boiken,stores,,a20,-3.416666667,143.5
8/1/1944,usa,burma,mohnyin,unidentified target,,p51,24.78333333,96.36666667
1/24/1945,usa,volcano and bonin islands,iwo jima,aa radar installati,,b24,24.78333333,141.3166667
7/31/1943,usa,solomon islands,vila,airdrome,,b17,-8.133333333,157.15
8/1/1944,new zealand,bismark archipelago,vunapope,aa position,,f4u,-4.333333333,152.3333333
8/1/1944,new zealand,bismark archipelago,vunapope,aa position,,f4u,-4.333333333,152.3333333
9/30/1943,usa,solomon islands,kahili,supply area,,b24,-6.8,155.7833333
10/28/1943,usa,burma,pakokku,bldgs,,b25,21.33333333,95.1
9/4/1943,usa,burma,nam yau,rr yards,,b25,22.9166667,97.65
8/1/1944,usa,new guinea,misool island,unidentified target,,b25,-1.833333333,130.1666667
8/1/1944,usa,celebes islands,ceram island,unidentified target,,b25,-3.25,129.5
10/7/1943,usa,burma,singaingmyo,railroad siding,,b25,21.73333333,96.1
10/16/1943,usa,bismark archipelago,cape gloucester,supply dump,,b25,-5.416666667,148.4166667
12/4/1943,usa,solomon islands,chabai,unidentified target,,b25,-5.483333333,154.75
12/17/1943,usa,solomon islands,maliali village,unidentified target,,b25,-7.1,155.8333333
12/22/1943,usa,solomon islands,kahili,airdrome,,b25,-6.8,155.7833333
1/25/1944,usa,borneo,pisang,unidentified target,,b25,3.966666667,107.9833333
12/24/1943,usa,solomon islands,buka,float plane base,,b25,-5.416666667,154.7
5/20/1943,usa,burma,myingyan,factory area,,b25,21.45,95.38333333
8/1/1944,new zealand,new ireland,s. new ireland sweep,various targets,,f4u,-4.4,153.0
7/13/1944,usa,china,paluchi,aidrome,,b24,29.53333333,113.2
8/1/1944,usa,france,nogent,bridge,bridges,b24,48.49,3.5
8/1/1944,usa,france,bouchemaine,bridge,bridges,b26,47.43,-0.6
8/1/1944,usa,france,bouchemaine,bridge,bridges,b26,47.43,-0.6
8/1/1944,usa,france,les ponts de ce,rr bridge,bridges,b26,47.43,-0.53
8/1/1944,usa,france,les ponts de ce,rr bridge,bridges,b26,47.43,-0.53
8/1/1944,usa,france,nogent,bridge,bridges,b24,48.49,3.5
8/1/1944,usa,france,bertreville,st ouen v weapon site,v - weapon launching sites,b24,49.77,0.58
8/1/1944,usa,france,bertreville,st ouen v weapon site,v - weapon launching sites,b24,49.77,0.58
8/1/1944,usa,france,bertreville,st ouen v weapon site,v - weapon launching sites,b24,49.77,0.58
8/1/1944,usa,france,bertreville,st ouen v weapon site,v - weapon launching sites,b24,49.77,0.58
8/1/1944,usa,france,bertreville,st ouen v weapon site,v - weapon launching sites,b24,49.77,0.58
8/1/1944,usa,france,bertreville,st ouen v weapon site,v - weapon launching sites,b24,49.77,0.58
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,chartres,,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,48.45,1.5
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,chartres,,bridges,b17,48.45,1.5
8/1/1944,,france,chartres,,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,48.45,1.5
8/1/1944,,france,etampes,,air fields and airdromes,b17,48.43,2.17
8/1/1944,,france,etampes,,air fields and airdromes,b17,48.43,2.17
8/1/1944,,france,etampes,,air fields and airdromes,b17,48.43,2.17
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,chartres,,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,48.45,1.5
8/1/1944,,france,chartres,,bridges,b17,48.45,1.5
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,melun,airdrome,air fields and airdromes,b17,48.53,2.65
8/1/1944,,france,chartres,,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,48.45,1.5
8/1/1944,,france,chartres,,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,48.45,1.5
8/1/1944,,france,tours,airfield,air fields and airdromes,b17,47.38,0.68
8/1/1944,,france,tours,airfield,air fields and airdromes,b17,47.38,0.68
8/1/1944,,france,tours,airfield,air fields and airdromes,b17,47.38,0.68
8/1/1944,,france,tours,airfield,air fields and airdromes,b17,47.38,0.68
